title,price,rooms,mtts,floor,link,description
"
Piso en San José - Parador - Zurguen, Salamanca
",145.000,4 hab.,120 m²,Planta 1ª exterior con ascensor,/inmueble/101320854/,"
INMOBILIARIA UNA Y MIL le ofrece esta increible vivienda situada en la zona del PARADOR, primera planta con enorme terraza parcialmente cerrada estilo ático.
Cuenta con una superficie útil de 95 metros cuadrados, distribuidos en 4 dormitorios, 2 baños completos, cocina y salón con salida a terraza
"
"
Piso en San José - Parador - Zurguen, Salamanca
",72.000,2 hab.,67 m², con ascensor,/inmueble/102068164/,"
OPORTUNIDAD EN EL BARRIO DE SAN JOSÉ
Tenemos el placer de presentarles este excepcional piso de dos habitaciones ubicado en la calle Maestro Soler de Salamanca. Con una ubicación envidiable, este inmueble ofrece Un cómodo estilo de vida muy cerca del centro de la ciudad.
Al ingresar a esta vivienda
"
"
Piso en Chinchibarra, Salamanca
",145.000,4 hab.,80 m², con ascensor,/inmueble/101983204/,"
¡Bienvenido al anuncio inmobiliario perfecto para ti!
Hoy te presento un hermoso piso de 4 habitaciones ubicado en el prestigioso Paseo de los Olivos de Salamanca. Esta es una oportunidad única para vivir en una de las zonas más exclusivas de la ciudad, con todas las comodidades y servicios que nec
"
"
Piso en Castrotorafe, Capuchinos-Glorieta-C. Jardín, Salamanca
",103.000,1 hab.,43 m²,Planta 1ª exterior con ascensor,/inmueble/101434445/,"
SALAMANCA ( Carrefour - Capuchinos )
Excelente apartamento en venta en la zona de Capuchinos - Carrefour, para entrar a vivir. Dispone de un vestíbulo con armario empotrado y estantería de madera a medida, dormitorio independiente, baño con bañera amplio salón con cocina americana y armario empotra
"
"
Piso en Chinchibarra, Salamanca
",204.900,3 hab.,99 m²,Planta 4ª con ascensor,/inmueble/102033973/,"
PISO CON IMPRESIONANTES VISTAS Y DISTRIBUCIÓN.
¿Eres de las que te gusta vivir cerca del centro de la ciudad pero no demasiado metida en la vorágine que eso supone?
Pues aqui estoy; en plena Chinchibarra, a diez minutos del centro de Salamanca. Distribuido en esquina totalmente exterior, con mis t
"
"
Piso en calle García Tejado, s/n, San Vicente-Las Úrsulas, Salamanca
",131.800,4 hab.,82 m²,,/inmueble/100499528/,"
Piso con 4 habitaciones en salamanca capital, en la calle garcia tejado. Con incidencias: inmueble alquilado - no visitable.
"
"
Piso en Chinchibarra, Salamanca
",145.000,4 hab.,80 m², con ascensor,/inmueble/101983204/,"
¡Bienvenido al anuncio inmobiliario perfecto para ti!
Hoy te presento un hermoso piso de 4 habitaciones ubicado en el prestigioso Paseo de los Olivos de Salamanca. Esta es una oportunidad única para vivir en una de las zonas más exclusivas de la ciudad, con todas las comodidades y servicios que nec
"
"
Piso en calle Teso de la Feria, San José - Parador - Zurguen, Salamanca
",144.000,3 hab.,96 m²,Planta 1ª exterior con ascensor,/inmueble/101818337/,"
Frente al Parador Nacional de Turusmo, disponemos de un estupendo piso de 3 dormitorios, salón- comedor cocina con salida a una gran terraza, 2 baños, y plaza de garaje cerrada.
El edificio dispone de ascensor, y servicios individuales de calefacción y agua caliente por gas natural, tiene también un
"
"
Piso en calle Río Francia, s/n, Garrido norte, Salamanca
",46.400,2 hab.,45 m²,,/inmueble/98589301/,"
Piso en salamanca capital, en la calle clrio francia. Con incidencias. Inmueble alquilado-no visitable.
"
"
Dúplex en plaza Corrillo, Centro, Salamanca
",550.000,2 hab.,135 m²,Planta 4ª exterior con ascensor,/inmueble/101223776/,"
MARDESA SALAMANCA VENDE ATICO DUPLEX EN PLENO CENTRO DE SALAMANCA.
Se vende exclusivo ático duplex en el corazón de Salamanca a tan solo un minuto de la Plaza Mayor, dispone de 106 m2, el ascensor tiene acceso exclusivo a la planta, tercera planta dispone de un grandísimo salón comedor con cocina p
"
"
Piso en San Esteban-San Cristobal, Salamanca
",340.000,3 hab.,150 m²,Planta 1ª exterior con ascensor,/inmueble/99758264/,"
Se vende: Espectacular piso en Gran Vía de la ciudad de Salamanca a 2 minutos de la PLAZA MAYOR.
La vivienda cuenta con 150 cuadrados construidos más trastero, distribuidos en hall de entrada, tres dormitorios, dos cuartos de baño completos, cocina independiente con terraza hacia patio de luces, sa
"
"
Piso en San José - Parador - Zurguen, Salamanca
",72.000,2 hab.,67 m², con ascensor,/inmueble/102068164/,"
OPORTUNIDAD EN EL BARRIO DE SAN JOSÉ
Tenemos el placer de presentarles este excepcional piso de dos habitaciones ubicado en la calle Maestro Soler de Salamanca. Con una ubicación envidiable, este inmueble ofrece Un cómodo estilo de vida muy cerca del centro de la ciudad.
Al ingresar a esta vivienda
"
"
Piso en San Vicente-Las Úrsulas, Salamanca
",320.000,4 hab.,116 m²,Planta 1ª con ascensor,/inmueble/87516448/,"
Piso en venta en pleno centro de Salamanca, a pocos minutos andando de la Plaza Mayor. Distribuido en 4 dormitorios, 2 baños, salón y cocina completamente amueblada y con electrodomésticos. Suelo de tarima, puertas de roble, ventanas de aluminio lacado con cristal climalit y puerta principal blindad
"
"
Ático en Arco, Sancti Spiritus-San Juan, Salamanca
",475.000,2 hab.,125 m²,Planta 6ª exterior con ascensor,/inmueble/101751386/,"
Atico reformado en calle del arco, junto calle toro con garaje incluido.
Atico de 2 dormitorios y 2 baños. Tiene una superficie construida de 125m2, siendo la útil de 100 m2 más la terraza de 30m2.
Con la posibilidad de hacer 3 dormitorios.
Amplia cocina amueblada con electrodomésticos.. .
Aire acon
"
"
Piso en calle Sol Oriente, Sancti Spiritus-San Juan, Salamanca
",448.999,4 hab.,202 m²,Planta 5ª exterior con ascensor,/inmueble/97714356/,"
ESPECTACULAR VIVIENDA REFORMADA con COCINA de 30m2 en CALLE SOL ORIENTE. TODO EXTERIOR y con AMPLIO BALCON. Piso de 4 dormitorios con 3 baños.. .
Superficie construida de 202m2 y útil de 185m2.
Calefacción de servicios centrales.
Reformada recientemente.
Amplia cocina de 30m2 con despensa y trastero
"
"
Piso en Garrido sur, Salamanca
",106.900,3 hab.,89 m²,Planta 2ª interior con ascensor,/inmueble/96011650/,"
Urbis te ofrece un piso en venta en zona Garrido Sur, Salamanca.
¿Buscas un piso para reformarlo a tu gusto y construir el hogar de tus sueños? En ese caso no puedes perderte esta vivienda en Garrido sur. Tiene 89 m², y cuenta con salón, cocina con salida a balcón, tres dormitorios, un baño y una
"
"
Ático en calle Río Jalón, 10, Barrio Blanco, Salamanca
",135.000,2 hab.,79 m²,Planta 3ª exterior con ascensor,/inmueble/102183746/,"
ABSTENERSE INMOBILIARIAS.. . Se vende ático, sin amueblar, con dos habitaciones, salón, baño, aseo y cocina independiente y amueblada con plaza de garaje en el mismo edificio. Cuenta con una terraza de 25 m2, aproximadamente, y calefacción individual de gas.
"
"
Piso en paseo de Canalejas, Prosperidad - Delicias, Salamanca
",295.000,5 hab.,196 m²,Planta 2ª exterior con ascensor,/inmueble/100845665/,"
Este piso es una oportunidad única en la ciudad de Salamanca, por su ubicación privilegiada muy céntrica junto a la Plaza de España y el Parque de la Alamedilla. El edificio se encuentra en una avenida principal de la ciudad, Av Canalejas lo que le confiere una excelente accesibilidad y una gran vis
"
"
Piso en Labradores, Salamanca
",199.000,2 hab.,80 m²,Planta 2ª exterior con ascensor,/inmueble/99394814/,"
Fantástico piso en venta en plaza gabriel y galán a escasos minutos de la plaza mayor.
80 metros construidos distribuidos en dos dormitorios dobles, baño completo con bañera, salón y cocina.
Todo exterior, suelos de tarima, servicios centrales, portero físico, 3 ascensores, portal totalmente acces
"
"
Piso en San José - Parador - Zurguen, Salamanca
",145.000,4 hab.,120 m²,Planta 1ª exterior con ascensor,/inmueble/101320854/,"
INMOBILIARIA UNA Y MIL le ofrece esta increible vivienda situada en la zona del PARADOR, primera planta con enorme terraza parcialmente cerrada estilo ático.
Cuenta con una superficie útil de 95 metros cuadrados, distribuidos en 4 dormitorios, 2 baños completos, cocina y salón con salida a terraza
"
"
Piso en Castrotorafe, Capuchinos-Glorieta-C. Jardín, Salamanca
",103.000,1 hab.,43 m²,Planta 1ª exterior con ascensor,/inmueble/101434445/,"
SALAMANCA ( Carrefour - Capuchinos )
Excelente apartamento en venta en la zona de Capuchinos - Carrefour, para entrar a vivir. Dispone de un vestíbulo con armario empotrado y estantería de madera a medida, dormitorio independiente, baño con bañera amplio salón con cocina americana y armario empotra
"
"
Ático en Estación, Salamanca
",352.000,5 hab.,149 m²,Planta 5ª exterior con ascensor,/inmueble/100877442/,"
Tardáguila Inmobiliaria pone a su dispoción ÁTICO en venta en PASEO DE LA ESTACIÓN, junto a la confluencia con Avda. de Portugal, a escasos minutos de Plaza de España.
Cuenta con una espectacular TERRAZA de 90 m2.
Vivienda situada en una 5ª planta, con mucha amplitud y luminosidad.
Tiene una superfi
"
"
Piso en Sancti Spiritus-San Juan, Salamanca
",288.000,3 hab.,110 m², con ascensor,/inmueble/98707325/,"
Espacioso piso en Salamanca, perfecto para familias. La vivienda dispone de una superficie de 110 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina, dos aseos y un balcón. El inmueble tiene suelos de parquet. El edificio cuenta con ascensor y además el piso tiene un trastero in
"
"
Piso en calle Nieto Bonal, Carmelitas, Salamanca
",180.000,4 hab.,100 m²,Planta 1ª exterior con ascensor,/inmueble/101033524/,"
ATENCIÓN INVERSORES, IDEAL PARA ALQUILAR.
También muy válido para uso particular.
Junto Plaza del Oeste, a 5 minutos del Campus Universitario y del centro.
Lo que todos buscamos.
Amplia vivienda de 4 dormitorios, o de tres con un amplio salón (estado actual).
Con salón y un dormitorio a la call
"
"
Piso en Labradores, Salamanca
",275.000,4 hab.,133 m²,Planta 3ª exterior con ascensor,/inmueble/100656332/,"
¿Te gustaría vivir en una de las mejores zonas de la ciudad? INMOBILIARIA MÉNDEZ ROMERO te ofrece esa oportunidad.
Piso en venta en plena Plaza de Gabriel y Galán.
El inmueble se compone de cuatro amplias habitaciones, dos de ellas exteriores, un gran salón muy luminoso ya que es un piso con altura
"
"
Piso en Garrido sur, Salamanca
",290.000,2 hab.,91 m²,Planta 3ª exterior con ascensor,/inmueble/101286985/,"
Tardáguila Inmobiliaria pone a su disposición vivienda totalmente nueva en Avda. Alfonso IX de León. Año de construcción 2021.
El edificio con fachada principal orientación sur, se encuentra en una zona residencial con todos los servicios básicos a tu alcance, colegios, centros comerciales, supermer
"
"
Chalet adosado en Rollo - Puente Ladrillo, Salamanca
",304.000,3 hab.,313 m²,,/inmueble/101351497/,"
! OPORTUNIDAD! Precioso Chalet junto carretera de aldealengua (mercadona) de 276 m2 útiles distribuidos en 3 dormitorios dobles, 3 baños, cocina completamente equipada y salón.. . Garaje hasta para 3 COCHES.
Planta Baja: Porche cerrado, Hall, Salón, aseo, ropero, cocina y terraza
1ª Planta: 3 dormi
"
"
Piso en calle Isaac Peral, Garrido norte, Salamanca
",145.000,3 hab.,104 m²,Planta 4ª exterior con ascensor,/inmueble/101226610/,"
PISO PARA REFORMAR en GARRIDO NORTE (junto Avda Federico Anaya y Parque Garrido). Cambiado el baño y las tuberias, tiene doble ventana de aluminio y puerta blindada. Bien conservado. 104 m2 construidos y 80 metros útiles. Vestibulo con ventana al patio de luces, salón con terraza, 3 dormitorios, 1 b
"
"
Piso en La Salle - Vistahermosa, Salamanca
",95.000,3 hab.,85 m², interior con ascensor,/inmueble/102046166/,"
Solución Inmobiliaria le ofrece en Urbanización el Jardín de Tejares. Piso de 85 m2 construidos, ideal para entrar a vivir, distribuido en 3 dormitorios, salón, cocina independiente con galería cerrada y baño.
Vivienda totalmente exterior y garaje incluido.
Orientación sur. Año de construcción 199
"
"
Piso en calle de la Chinchibarra, 37, Chinchibarra, Salamanca
",101.000,1 hab.,59 m²,Planta 1ª exterior con ascensor,/inmueble/88820552/,"
Junto al Centro Comercial Carrefour de Salamanca y la Plaza de Burgos se vende piso de 59m2 de superficie y 41m2 de superficie útil distribuidos en salón con cocina americana, 1 dormitorio y baño. Apartamento situado en primera planta de edificio con ascensor. Cuenta con amplia plaza de garaje abier
"
"
Piso en calle Río Coa, 17, La Salle - Vistahermosa, Salamanca
",119.000,3 hab.,97 m²,Planta 1ª exterior con ascensor,/inmueble/97655187/,"
Piso en venta en la zona de Vistahermosa con una espectacular terraza de 57 m2.
Se trata de una primera planta con ascensor de 97 m2 de superficie construida y 71 m2 útiles que se distribuyen en 3 dormitorios, 2 baños (uno con bañera y el otro con ducha está en construcción), cocina sin amueblar y
"
"
Piso en Labradores, Salamanca
",265.000,4 hab.,115 m²,Planta 2ª interior con ascensor,/inmueble/102113067/,"
Solución Inmobiliaria le ofrece en venta a metros de Puerta Zamora, vivienda ideal para reformar a su gusto. El piso cuenta con 115 m2 construidos, 88 m2 útiles distribuidos en
4 dormitorios, 1 de ellos con balcón, 2 baños completos, salón con salida a balcón y cocina independiente con galería.
Se
"
"
Piso en San Bernardo, Salamanca
",207.000,3 hab.,95 m²,Planta 1ª exterior con ascensor,/inmueble/101854586/,"
Última vivienda de tres dormitorios, próxima a la Avenida Portugal y del Campus Universitario.
Edificio de Nueva Construcción totalmente adaptada a personas con movilidad reducida, sin peldaños y ascensor para 6 personas.
Vivienda de eficiencia energética, con aerotermia, calefacción de suelo radian
"
"
Ático en La Salle - Vistahermosa, Salamanca
",80.000,3 hab.,78 m², interior sin ascensor,/inmueble/102047029/,"
Solución Inmobiliaria le ofrece vivienda en Vistahermosa, ideal para hacer la vivienda de sus sueños en dos plantas, ideal para hacer 3 dormitorios, 1 baño, salón y cocina. Actualmente, esta distribuido en 4 dormitorios y 1 baño. Con 78 m2 construidos.
Calefacción de gas natural.
Vivienda de procede
"
"
Piso en La Salle - Vistahermosa, Salamanca
",150.000,3 hab.,109 m²,Planta 2ª exterior con ascensor,/inmueble/95119577/,"
Vivienda al lado de la Avenida La Salle y de la Avenida Juan Pablo II.
Distribuida en tres dormitorios, salón, cocina con galería y un baño.
Cocina completamente amueblada.
Incluida en el precio plaza de garaje en el mismo edificio.
Cuenta con zonas ajardinadas y piscina comunitaria, para que disfru
"
"
Piso en Labradores, Salamanca
",275.000,4 hab.,133 m²,Planta 3ª exterior con ascensor,/inmueble/100656332/,"
¿Te gustaría vivir en una de las mejores zonas de la ciudad? INMOBILIARIA MÉNDEZ ROMERO te ofrece esa oportunidad.
Piso en venta en plena Plaza de Gabriel y Galán.
El inmueble se compone de cuatro amplias habitaciones, dos de ellas exteriores, un gran salón muy luminoso ya que es un piso con altura
"
"
Piso en avenida Alfonso IX de León, Garrido sur, Salamanca
",265.000,7 hab.,170 m²,Planta 2ª exterior con ascensor,/inmueble/95694099/,"
OPORTUNIDAD PARA INVERTIR! .
GRAN PISO de 170m2, recién reformado completamente. Se encuentra en un edificio de 5 plantas, que recientemente ha acometido las obras de accesibilidad, con mejoras en todos los patios, portal con video-portero automático y ascensor.
El piso se encuentra en una segunda
"
"
Piso en calle Santa Bárbara, Barrio Blanco, Salamanca
",149.000,3 hab.,74 m²,Planta 2ª exterior con ascensor,/inmueble/101950687/,"
Se vende PRECIOSO Piso muy luminoso en la zona de PASEO DEL GRAN CAPITÁN. Tiene una superficie de 74 m2 ÚTILES, distribuidos en 3 habitaciones, 2 baños, comedor y cocina, con electrodomésticos. BUENAS CALIDADES, MUY CUIDADO. Es exterior, con ascensor Y una excelente situación cerca de colegio, farma
"
"
Piso en Sancti Spiritus-San Juan, Salamanca
",450.000,4 hab.,210 m²,Planta 5ª exterior con ascensor,/inmueble/101841272/,"
Fantástica vivienda a la venta, en pleno centro de Salamanca, calle Sol Oriente. Muy luminoso, con altura y completamente reformado. Sus 165m2 se distribuye en cómodo recibidor con armario ropero y aseo de cortesía(posibilidad de hacer cuarto de baño completo), amplio salón de 50m2 con grandes venta
"
"
Piso en San José - Parador - Zurguen, Salamanca
",66.000,4 hab.,105 m²,Planta 2ª exterior sin ascensor,/inmueble/82687235/,"
Piso en el BARRIO SAN JOSÉ, totalmente reformado, cuatro dormitorios, dos armarios empotrados, dos baños con ventana, gran salón y cocina con salida ambas estancias a balcón cerrado.
2ª planta sin ascensor totalmente exterior hasta los baños con orientación Sur-Oeste.
Suelos de tarima, excepto cocin
"
