title,price,rooms,mtts,floor,link,description
"Piso en Argüelles, Madrid",1.250,1 hab.,95 m²,Planta 4ª interior con ascensor,/inmueble/94400320/,"
Ocupado hasta final de septiembre.
Este apartamento ha sido totalmente reformado. Cocina independiente con ventana pasaplatos y barra de...
"
"Piso en tutor, Argüelles, Madrid",950,2 hab.,65 m²,Entreplanta interior con ascensor,/inmueble/81400482/,"
Se alquila piso de 2 dormitorios, uno de ellos doble, reformado y amueblado, muy cerca del intercambiador de Moncloa y metro arguelles al...
"
"Piso en Av. de Valladolid, Casa de Campo, Madrid",1.100,3 hab.,71 m²,Planta 5ª interior con ascensor,/inmueble/85225940/,"
Liderfinc Ofrece! Luminoso, tres dormitorios, baño, cocina independiente, salón, baño completo con ducha, sin amueblar y sin electrodomés...
"
"Piso en Valdemarín, Madrid",2.450,3 hab.,160 m²,Bajo exterior con ascensor,/inmueble/97600361/,"
Valdemarin, (no cobramos honorarios a los futuros inquilinos)precioso piso de 3 dormitorios, 2 baños y aseo, hall con doble armario, ampl...
"
"Piso en calle Pérez de Victoria, 7, Aravaca, Madrid",1.400,2 hab.,78 m²,Planta 1ª exterior con ascensor,/inmueble/98476354/,"
Para entrar a partir del 1 de Noviembre
Abstenerse agencias.
"
"Piso en plaza Ciudad de Viena, Ciudad Universitaria, Madrid",1.100,1 hab.,80 m²,Planta 12ª exterior con ascensor,/inmueble/98497385/,"
Se alquila estupendo piso de 80m, con 1 dormitorio, completamente amueblado y equipado. En una zona exclusiva de Madrid, perfectamente co...
"
"Piso en Artajona, 22, Valdezarza, Madrid",925,2 hab.,59 m²,Planta 2ª exterior con ascensor,/inmueble/98321080/,"
Piso recién reformado, en perfecto estado, recién pintado. Cocina semi abierta al salón, con todos los electrodomésticos casi nuevos. Bañ...
"
"Piso en avenida del Talgo, 208, Aravaca, Madrid",1.450,2 hab.,103 m²,Planta 3ª exterior con ascensor,/inmueble/98313279/,"
AKASA ALQUILA, en Aravaca a pocos metros de la Estación de Renfe un coqueto piso de 103m6, compuesto de dos dormitorios (el principal en...
"
"Estudio en Casa de Campo, Madrid",950,34 m²,Bajo interior sin ascensor,,/inmueble/97703400/,"
Se alquila estudio espacioso ubicado en Argüelles-Manzanares. Ideal para estudiantes máximo dos personas. Cerca de Centro Comercial Prínc...
"
"Piso en Valdezarza, Madrid",1.300,4 hab.,128 m²,Planta 2ª exterior con ascensor,/inmueble/95988677/,"
""HERMOSO piso en PUERTA DE HIERRO urbanización privada 128 m2 salón comedor 4 dormitorios cocina 2 baños 3 terrazas garaje Vacío piscina...
"
"Piso en ARTAJONA, 2, Valdezarza, Madrid",900,2 hab.,55 m²,Planta 1ª exterior con ascensor,/inmueble/95277651/,"
Piso recién reformado con altas calidades, para entrar a vivir. Con todos los electrodomésticos. Baño completo, armarios empotrados, suel...
"
"Piso en calle Proción, 12, Valdemarín, Madrid",1.899,2 hab.,70 m²,Planta 2ª exterior con ascensor,/inmueble/36281242/,"
Apartamentos exclusivos con todos los servicios en inmejorable zona, Urb. La Florida. Completamente equipados: wifi, menaje, cubertería,...
"
"Piso en Valdemarín, Madrid",1.000,1 hab.,74 m²,Planta 3ª exterior con ascensor,/inmueble/98399983/,"
REF T101750
Altura piso 3º, piso superficie total 74 m², superficie útil 65 m², habitaciones dobles: 1, 1 baño, aire acondicionado frío...
"
"Piso en calle Tutor, Argüelles, Madrid",1.599,2 hab.,85 m²,Planta 4ª interior con ascensor,/inmueble/81287321/,"
Piso amueblado de 2 dormitorios, salón comedor muy amplio y luminoso, baño completo, aseo y cocina totalmente equipada con electrodomésti...
"
"Piso en avenida Valladolid, Casa de Campo, Madrid",750,2 hab.,49 m²,Bajo interior con ascensor,/inmueble/1132086/,"
Liderfinc ofrece en alquiler 750 euros. Pisos de dos, con calefacción central y comunidad incluida. Servicio de portería, ascensor. Sin E...
"
"Piso en avenida de Valladolid, Casa de Campo, Madrid",750,2 hab.,60 m²,Semi-sótano interior con ascensor,/inmueble/97912716/,"
Piso interior, silencioso, sin amueblar con CALEFACCIÓN CENTRAL, de 2 dormitorios, 1 baño, salón comedor, cocina amueblada (sin
electrod...
"
"Piso en plaza Alcira, Valdezarza, Madrid",850,2 hab.,60 m²,Planta 1ª exterior sin ascensor,/inmueble/97750621/,"
Piso muy luminoso en el barrio de Valdezarza con el Metro a pocos metros, salon amplio, dos habitaciones dobles exteriores, baño y cocina...
"
"Piso en Valdemarín, Madrid",2.600,3 hab.,170 m²,Planta 1ª exterior con ascensor,/inmueble/39542368/,"
Magnifica casa de tres dormitorios y dos cuartos de baño en la mejor zona de valdemarin. Buenas calidades.
Vistas muy despejadas y agrada...
"
"Piso en Aravaca, Madrid",1.250,3 hab.,96 m²,Bajo exterior con ascensor,/inmueble/98335580/,"
Aravaca, precioso bajo reformado recientemente de 96 m construidos, la casa se distribuye en hall de entrada, amplio salón, cocina con of...
"
"Piso en Valdemarín, Madrid",1.800,3 hab.,123 m²,Planta 1ª exterior con ascensor,/inmueble/98586337/,"
Disponible piso exterior orientado al suroeste de 133 m2 construidos, en el barrio de Valdemarín. Cuenta con todas las comodidades necesa...
"
"Piso en Argüelles, Madrid",850,1 hab.,26 m²,Planta 5ª interior con ascensor,/inmueble/88134747/,"
Alquiler de temporada, disponible hasta el 9 de octubre, NO prorrogable.
Apartamento con un dormitorio y un baño. Situado cerca del metr...
"
"Piso en Aravaca, Madrid",900,1 hab.,58 m²,Planta 1ª exterior con ascensor,/inmueble/98444876/,"
Redpiso alquila fantástico apartamento. Apartamento de un dormitorio con baño en suite, cocina equipada con tendedero, salón con comedor....
"
"Estudio en Argüelles, Madrid",945,30 m²,Planta 3ª interior con ascensor,,/inmueble/98413916/,"
FANTÁSTICO ESTUDIO INTERIOR A ESTRENAR Ubicado a pocos metros andando de la estación de metro de la Plaza de España y Príncipe Pío EN BAR...
"
"Piso en Valdezarza, Madrid",1.290,3 hab.,75 m²,Planta 2ª exterior sin ascensor,/inmueble/98250926/,"
Ref: T101451
Altura piso 2º, piso superficie total 75 m², superficie útil 70 m², hab. individuales: 2, habitaciones dobles: 1, 1 baño, a...
"
"Piso en Aravaca, Madrid",994,2 hab.,61 m²,Planta 1ª exterior sin ascensor,/inmueble/98174084/,"
Ref: T100842
Altura piso 1º, piso superficie total 61 m², superficie útil 56 m², hab. individuales: 1, habitaciones dobles: 1, 1 baño, c...
"
"Dúplex en Valdezarza, Madrid",900,1 hab.,70 m²,Bajo exterior sin ascensor,/inmueble/97805924/,"
Duplex totalmente reformado, se compone de 1 dormitorio(1ªplanta), salón, cocina, baño(1ª planta). El dormitorio tiene un gran armario em...
"
"Casa o chalet independiente en Ciudad Universitaria, Madrid",10.500,6 hab.,702 m²,,/inmueble/97790190/,"
¡Un estilo de vida!
Casa de arquitectura vanguardista, independiente con piscina privada en una parcela de 1000 metros.
Los espacios de e...
"
"Piso en Aravaca, Madrid",700,1 hab.,35 m²,Planta 2ª exterior sin ascensor,/inmueble/98347093/,"
Redpiso alquila fantástico apartamento reformado.
Apartamento de un dormitorio con cocina americana, baño completo con plato de ducha y a...
"
"Piso en Valdezarza, Madrid",690,1 hab.,46 m²,Planta 5ª exterior con ascensor,/inmueble/40459560/,"
! PRecioso Apartamento con vistas espectaculares PUerta DE HIErro exterior 46 m2 dormitorio a/empotrados salón comedor cocina baño garaje...
"
"Ático en calle de Mozart, Casa de Campo, Madrid",1.300,1 hab.,130 m²,Planta 8ª exterior con ascensor,/inmueble/98286958/,"
Espectacular Atico en la calle Mozart.
Completamente amueblado y equipado.
El ático cuenta con un gran Salon con unas vistas panorámica...
"
"Piso en calle de Arriaza, 8, Argüelles, Madrid",800,1 hab.,50 m²,Planta 6ª interior con ascensor,/inmueble/98579631/,"
Bien comunicado (tren, metro y autobuses). Situado entre Plaza de España, Estación Príncipe Pío, Parque del Oeste y Palacio Real.
Piso am...
"
"Piso en calle Inglaterra, 5, Aravaca, Madrid",1.400,2 hab.,80 m²,Planta 2ª exterior con ascensor,/inmueble/98541273/,"
Luminoso piso exterior en gran urbanización con bonitos jardines y zonas comunes, incluida piscina y pistas de tenis, ubicada en zona Ave...
"
"Piso en Benito Gutiérrez, 37, Argüelles, Madrid",950,2 hab.,70 m²,Planta 1ª interior con ascensor,/inmueble/98495669/,"
El sofa, la vitrina, mesas y algunos mas son conprados por nosotros. Se pueden negociar.
"
"Piso en calle Valderrodrigo, 72, Valdezarza, Madrid",900,3 hab.,80 m²,Planta 1ª exterior con ascensor,/inmueble/2117383/,"
A menos de un minuto del metro antonio machado y al lado de las paradas de buses para el centro. 3 habitaciones, un baño, un salón, una c...
"
"Piso en paseo del Pintor Rosales, 2, Argüelles, Madrid",2.000,2 hab.,100 m²,Planta 2ª exterior con ascensor,/inmueble/98363930/,"
Excelente ubicación. Frente al Parque del Oeste. Salón. Dos dormitorios. Dos baños. Trastero. Directamente propiedad. Abstenerse agencias.
"
"Piso en plaza Ciudad de Viena, 6, Ciudad Universitaria, Madrid",1.100,1 hab.,80 m²,Planta 12ª exterior con ascensor,/inmueble/98308977/,"
Apartamento en Ciudad Universitaria de 80 m2 amueblado.
Habitaciones: Un dormitorio, un baño, cuarto de lavadora, salón, cocina, terraza,...
"
"Piso en calle de San Restituto, 53, Valdezarza, Madrid",900,1 hab.,50 m²,Planta 3ª exterior con ascensor,/inmueble/92066241/,"
Estupendo piso amueblado, con cocina totalmente equipada, baño completo. Cuenta con domótica y aire acondicionado. La urbanización tiene...
"
"Piso en Beatriz de Bobadilla, 9, Ciudad Universitaria, Madrid",1.950,4 hab.,163 m²,Planta 7ª exterior con ascensor,/inmueble/91706382/,"
Aunque el anuncio está con muebles, actualmente no tiene.
"
"Piso en calle de Ferraz, 64, Argüelles, Madrid",1.100,2 hab.,74 m²,Planta 1ª exterior con ascensor,/inmueble/98245664/,"
74m2 exterior primera planta, gastos de comunidad e impuestos incluidos en el precio.
3 habitaciones, 1 baño un hall y cocina.
No alquil...
"
"Piso en calle Arriaza, 12, Argüelles, Madrid",900,1 hab.,50 m²,Planta 3ª interior con ascensor,/inmueble/29286956/,"
Precioso apartamento de un dormitorio, salón, cocina y WC. Todo separado. Portero en la finca. Muy reformado. Comunidad NO incluida.
"
"Piso en avenida del Talgo, 127, Aravaca, Madrid",1.300,2 hab.,100 m²,Planta 1ª exterior con ascensor,/inmueble/98007665/,"
Vivienda de dos dormitorios y dos baños. Muy cerca de la estación de Aravaca y zona comercial. Incluye plaza de garage.
"
"Piso en calle de Arriaza, 18, Argüelles, Madrid",1.000,2 hab.,67 m²,Planta 3ª interior con ascensor,/inmueble/97905530/,"
Piso totalmente reformado; salón - comedor amplio, cocina con vitrocerámica, horno, extractor, lavavajillas y lavadora, baño completo, ha...
"
"Piso en calle de Quintana, 22, Argüelles, Madrid",1.300,1 hab.,65 m²,Planta 6ª exterior con ascensor,/inmueble/97833473/,"
Precioso apartamento de 1 dormitorio totalmente reformado, amueblado, junto a Pintor Rosales y Princesa muy bien comunicado, muy luminoso...
"
"Piso en calle de Arcos de la Frontera, 11, Aravaca, Madrid",1.000,1 hab.,60 m²,Planta 2ª exterior con ascensor,/inmueble/97733342/,"
Piso de un dormitorio con garaje y trastero en urbanización con piscina y gimnasio. Cocina totalmente equipada y nueva.
"
"Piso en José bastos, 5, Valdemarín, Madrid",1.550,2 hab.,100 m²,Planta 1ª exterior con ascensor,/inmueble/95117253/,"
piso de dos dormitorios y dos baños en urbanización en primera linea del Pardo con piscina, jardín, pista de pádel y zona de juegos infan...
"
"Estudio en calle Darío Aparicio, 5, Valdemarín, Madrid",850,37 m²,Planta 2ª exterior con ascensor,,/inmueble/97301555/,"
Estudio muy acogedor y completamente equipado situado en una urbanización amplia, con piscina, pista de tenis y gimnasio.
No se admiten a...
"
"Piso en calle Valdesangil, 21, Valdezarza, Madrid",1.450,3 hab.,83 m²,Planta 7ª exterior con ascensor,/inmueble/95638516/,"
Disponible desde Noviembre-2022.
Por favor NO Inmobiliarias / Seguros.
Disponible desde Noviembre-2022.
Por favor NO Inmobiliarias / S...
"
"Piso en calle del General Cadenas Campos, 25, Valdezarza, Madrid",1.300,3 hab.,85 m²,Planta 2ª exterior sin ascensor,/inmueble/85485680/,"
Piso ideal para estudiantes, a 20minutos andando de Ciudad Universitaria. Polideportivos y supermercados a 200m. Bien comunicado con Auto...
"
"Ático en calle Juan Alvarez Mendizábal, 12, Argüelles, Madrid",1.590,3 hab.,100 m²,Planta 5ª interior con ascensor,/inmueble/1593149/,"
ático pequeña terraza 3 habitaciones 2 baños.
"
"Piso en calle de Ferraz, 27, Argüelles, Madrid",1.600,3 hab.,100 m²,Planta 1ª interior con ascensor,/inmueble/98500914/,"
PISO ENTRE ARGUELLES Y MONCLOA, AL LADO DEL PARQUE DE OESTE.
Se alquila piso en Calle Ferraz, de 3 habitaciones, con mucha luz natural. C...
"
"Estudio en Aravaca, Madrid",650,35 m²,Bajo exterior sin ascensor,,/inmueble/91295965/,"
Estudio de 650 Euros, para vivienda u oficina-despacho, cocina americana y electrodomesticos. Zona muy tranquila
Grandes armarios empotra...
"
"Piso en Aravaca, Madrid",990,2 hab.,80 m²,Bajo exterior sin ascensor,/inmueble/96987552/,"
Aravaca, estupendo amplio apartamento de 2 dormitorios, 2 baños, bonito salón, hall, cocina equipada con electrodomesticos, terraza, a/a,...
"
"Piso en Aravaca, Madrid",995,2 hab.,75 m²,Bajo exterior sin ascensor,/inmueble/98349774/,"
OCASION, se alquila apartamento en Aravaca, zona Diplomaticos.
Consta de: Hall, salón-comedor, cocina-office con electrodomesticos, 2 dor...
"
"Piso en Valdezarza, Madrid",750,1 hab.,50 m²,Planta 6ª exterior con ascensor,/inmueble/86380691/,"
""OFERTA ""PUERTA DE HIERRO APARTAMENTO REFORMADO PISO Reformado de 50 m2 salón comedor cocina americana dormitorio con A/empotrado baño ca...
"
"Piso en Santa Comba, 10, Casa de Campo, Madrid",1.480,2 hab.,90 m²,Planta 3ª exterior con ascensor,/inmueble/98223280/,"
Penúltima planta con bonitas vistas a un lado al Palacio Real y a la Cathedral y a la sierra por el otro lado. Situado en una tranquila c...
"
"Estudio en plaza Almuñécar, 9, Casa de Campo, Madrid",700,50 m²,Bajo exterior sin ascensor,,/inmueble/98060957/,"
apartamento recién reformado, muy próximo a puente de los franceses y ciudad universitaria, cocina completa y baño recién hecho, lo estre...
"
"Piso en calle de Sánchez Preciado, 59, Valdezarza, Madrid",1.200,3 hab.,70 m²,Planta 3ª exterior sin ascensor,/inmueble/25201707/,"
junto al metro de francos rodriguez, zona ajardinadas, 2 terrazas, reformado, puerta blindada, se pide nomina y contrato de trabajo, esta...
"
"Estudio en calle de Altair, 5, Valdemarín, Madrid",795,25 m²,Bajo exterior sin ascensor,,/inmueble/95041156/,"
Zona de Valdemarin. alquiler independiente de 3 estudios de 20 m2 útiles, cocina con placa, microondas, lavadora y frigorífico, amueblado...
"
"Piso en calle de Romero Robledo, 11, Argüelles, Madrid",1.100,2 hab.,64 m²,Planta 6ª interior con ascensor,/inmueble/96962799/,"
ABSTENERSE AGENCIAS. Piso de 2 dormitorios muy tranquilo y luminoso en última planta del edificio. Muy cerca del Intercambiador de Monclo...
"
"Chalet pareado en calle Tapia de Casariego, 11, Valdemarín, Madrid",3.650,4 hab.,400 m²,,/inmueble/29148861/,"
Chalet en Valdemarín, en perfecto estado de conservación, en urbanización cerrada y vigilada. Acceso directo desde el garaje de 3 plazas....
"
"Estudio en calle de la Princesa, 27, Argüelles, Madrid",870,38 m²,Planta 20ª exterior con ascensor,,/inmueble/95650469/,"
Estudio muy luminoso situado en planta 20 con unas maravillosas vistas de madrid, pispone de 4 ascensores, conserjería 24 horas, entrada...
"
"Piso en calle de Arcos de la Frontera, 4, Aravaca, Madrid",1.150,2 hab.,55 m²,Planta 1ª exterior con ascensor,/inmueble/91658241/,"
Apartamento soleado en Urb. de lujo con piscina, gimnasio y zonas verde. En la mejor zona de Aravaca.
"
"Estudio en avenida de la Osa Mayor, 57, Aravaca, Madrid",750,55 m²,Planta 1ª exterior sin ascensor,,/inmueble/91089733/,"
Aire acondicionado, parque recién reformado.
"
"Piso en avenida del Talgo, 220, Aravaca, Madrid",1.800,1 hab.,59 m²,Planta 1ª exterior con ascensor,/inmueble/94651456/,"
Precioso apartamento recién pintado y listo para vivir en el.
Esta en una urbanización con piscina, gimnasio, sauna, conserje 24 horas y...
"
"Piso en calle San Restituto, 51, Valdezarza, Madrid",1.800,2 hab.,98 m²,Planta 6ª exterior con ascensor,/inmueble/27957885/,"
Calidades de lujo. 2 dormitorios. Cocina totalmente equipada con primeras marcas, dos baños completos, lavadero, dormitorio principal con...
"
"Piso en calle Isla de Oza, 76, Ciudad Universitaria, Madrid",1.500,3 hab.,87 m²,Planta 1ª exterior con ascensor,/inmueble/1986527/,"
Abstenerse agencias comunidad incluida en el precio.
distribución:
2 vecinos en el edificio
la casa dispone de:
portero automático.
"
"Piso en calle del Tutor, Argüelles, Madrid",3.400,6 hab.,220 m²,Planta 5ª exterior con ascensor,/inmueble/95275218/,"
TODOS LOS GASTOS INCLUIDOS /MAD Housing alquila estupendo piso muy luminoso en ARGUELLES.
IDEAL PARA ESTUDIANTES
Luz, gas, agua, intern...
"
